"Journal Data Filtered By:  Selected Categories: PLANT SCIENCES Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2024 Selected Category Schema: WOS Selected Open Access: N Indicator: Custom"

Journal name,JCR Abbreviation,Publisher,ISSN,eISSN,Category,Edition,Total Citations,2024 JIF,JIF Quartile,2024 JCI,% of Citable OA,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index
"Ornamental Horticulture-Revista Brasileira de Horticultura Ornamental","ORNAM HORTIC-REV BRA","SOC BRASILEIRA FLORICULTURA & PLANTAS ORNAMENTAIS","N/A","2447-536X","PLANT SCIENCES","ESCI","411","1","Q3","0.25","97.84"%," 204/273 ","1.2","Q3","0.7","0.1",
"Annual Plant Reviews Online","ANN PLANT REV ONLINE","WILEY","N/A","2639-3832","PLANT SCIENCES","ESCI","407","0.8","Q4","0.38","0"%," 221/273 ","2","Q2","0.8","<0.1",
"HERZOGIA","HERZOGIA","BLAM E V","0018-0971","N/A","PLANT SCIENCES","SCIE","381","1","Q3","0.21","0"%," 204/273 ","0.7","Q4","0.7","<0.1",
"Scientific Papers-Series B-Horticulture","SCI PAP-SER B-HORTIC","UNIV AGRONOMIC SCIENCES & VETERINARY MEDICINE BUCHAREST - USAMV","2285-5653","2286-1580","PLANT SCIENCES","ESCI","375","0.4","Q4","0.08","0"%," 259/273 ","0.3","Q4","0.2","<0.1",
"CRYPTOGAMIE BRYOLOGIE","CRYPTOGAMIE BRYOL","ADAC-CRYPTOGAMIE","1290-0796","1776-0992","PLANT SCIENCES","SCIE","373","0.9","Q4","0.2","0"%," 211/273 ","0.8","Q4","0.9","0.3",
"CASTANEA","CASTANEA","SOUTHERN APPALACHIAN BOTANICAL SOC, NEWBERRY COLL","0008-7475","1938-4386","PLANT SCIENCES","SCIE","370","0.3","Q4","0.07","0"%," 264/273 ","0.3","Q4","0.2","0.1",
"Turczaninowia","TURCZANINOWIA","Altai State Univ","1560-7259","1560-7267","PLANT SCIENCES","ESCI","355","0.5","Q4","0.13","80.28"%," 253/273 ","0.5","Q4","0.2","0.1",
"CANDOLLEA","CANDOLLEA","CONSERVATOIRE ET JARDIN BOTANIQUES VILLE GENEVE","0373-2967","N/A","PLANT SCIENCES","SCIE","337","0.7","Q4","0.2","14"%," 231/273 ","0.6","Q4","0.7","0.1",
"RHODORA","RHODORA","NEW ENGLAND BOTANICAL CLUB INC","0035-4902","1938-3401","PLANT SCIENCES","SCIE","295","0.2","Q4","0.09","0"%," 269/273 ","0.3","Q4","0.2","N/A",
"KOREAN JOURNAL OF PLANT TAXONOMY","KOREAN J PLANT TAXON","KOREAN SOC PLANT TAXONOMISTS","1225-8318","2466-1546","PLANT SCIENCES","ESCI","292","0.8","Q4","0.23","100"%," 221/273 ","0.7","Q4","0.5","0.1",
"PhytoFrontiers","PHYTOFRONTIERS","AMER PHYTOPATHOLOGICAL SOC","N/A","2690-5442","PLANT SCIENCES","ESCI","289","1.1","Q3","0.44","94.72"%," 195/273 ","1.2","Q3","1","0.5",
"Bangladesh Journal of Plant Taxonomy","BANGL J PLANT TAXON","BANGLADESH ASSOC PLANT TAXONOMISTS","1028-2092","2224-7297","PLANT SCIENCES","SCIE","289","0.8","Q4","0.17","81.94"%," 221/273 ","0.8","Q4","0.4","0.3",
"Bradleya","BRADLEYA","BRITISH CACTUS & SUCCULENT SOC","0265-086X","0265-086X","PLANT SCIENCES","SCIE","287","0.7","Q4","0.29","0"%," 231/273 ","0.7","Q4","0.4","0.4",
"in silico Plants","IN SILICO PLANTS","OXFORD UNIV PRESS","N/A","2517-5025","PLANT SCIENCES","ESCI","279","2.4","Q2","0.74","100"%," 99/273 ","2.6","Q2","2.2","0.4",
"ADANSONIA","ADANSONIA","PUBLICATIONS SCIENTIFIQUES DU MUSEUM, PARIS","1280-8571","1639-4798","PLANT SCIENCES","SCIE","279","0.6","Q4","0.18","93.24"%," 245/273 ","0.6","Q4","0.5","0.3",
"GAYANA BOTANICA","GAYANA BOT","EDICIONES UNIV, CONCEPCION","0016-5301","0717-6643","PLANT SCIENCES","SCIE","275","0.5","Q4","0.14","28.57"%," 253/273 ","0.4","Q4","0.4","<0.1",
"Journal of Medicinal Plants and By-products-JMPB","J MED PLANTS BY-PROD","IRANIAN MEDICINAL PLANTS SOC","2322-1399","2588-3739","PLANT SCIENCES","ESCI","273","0.6","Q4","0.18","0"%," 245/273 ","0.7","Q4","0.5","0.2",
"Botanica Serbica","BOT SERB","UNIV BELGRADE, INST BOTANY & BOTANICAL GARDEN","1821-2158","1821-2638","PLANT SCIENCES","SCIE","269","1.1","Q3","0.27","100"%," 195/273 ","0.9","Q4","1","0.2",
"TELOPEA","TELOPEA","NATL HERBARIUM NEW SOUTH WALES","0312-9764","2200-4025","PLANT SCIENCES","SCIE","263","0.6","Q4","0.18","93.75"%," 245/273 ","0.6","Q4","0.5","<0.1",
"TUEXENIA","TUEXENIA","FLORISTISCH-SOZIOLOGISCHEN ARBEITSGEMEINSCHAFT E V","0722-494X","0722-494X","PLANT SCIENCES","SCIE","256","0.6","Q4","0.27","0"%," 245/273 ","0.9","Q4","0.4","0.6",
"Vegetation Classification and Survey","VEG CLASS SURV","PENSOFT PUBLISHERS","2683-0671","2683-0671","PLANT SCIENCES","ESCI","241","3","Q2","0.7","100"%," 79/273 ","2.5","Q2","2","0.7",
"Acta Phytotaxonomica et Geobotanica","ACTA PHYTOTAX GEOBOT","JAPANESE SOC PLANT SYSTEMATICS, UNIV TOKYO, GRADUATE SCH","1346-7565","2189-7042","PLANT SCIENCES","SCIE","226","0.4","Q4","0.11","0"%," 259/273 ","0.4","Q4","0.4","0.1",
"IHERINGIA SERIE BOTANICA","IHERINGIA SER BOT","FUNDACAO ZOOBOTANICA RIO GRANDE SUL, MUSEU CIENCIAS NATURAIS","N/A","2446-8231","PLANT SCIENCES","SCIE","190","0.3","Q4","0.09","87.72"%," 264/273 ","0.4","Q4","0.3","0.1",
"Annali di Botanica","ANN BOT-COENOL PLANT","UNIV STUDI ROMA LA SAPIENZA","0365-0812","2239-3129","PLANT SCIENCES","SCIE","164","0.6","Q4","0.19","0"%," 245/273 ","0.7","Q4","0.5","<0.1",
"Quantitative Plant Biology","QUANT PLANT BIOL","CAMBRIDGE UNIV PRESS","N/A","2632-8828","PLANT SCIENCES","ESCI","153","2.5","Q2","0.44","100"%," 95/273 ","2.4","Q2","2.4","0.5",
"Hacquetia","HACQUETIA","SCIENDO","1581-4661","1854-9829","PLANT SCIENCES","ESCI","152","0.7","Q4","0.21","97.96"%," 231/273 ","0.6","Q4","0.6","0.9",
"Advances in Weed Science","ADV WEED SCI","SOC BRASILEIRA CIENCIA PLANTAS DANINHAS-SBCPD","2675-9462","2675-9462","PLANT SCIENCES","SCIE","150","1.6","Q3","0.35","86.73"%," 139/273 ","1.5","Q3","1.4","0.1",
"Grassland Research","GRASSL RES","WILEY","2097-051X","2770-1743","PLANT SCIENCES","ESCI","142","2.3","Q2","0.55","93.18"%," 108/273 ","2.3","Q2","2.3","0.4",
"TAXONOMY","TAXONOMY-BASEL","MDPI","N/A","2673-6500","PLANT SCIENCES","ESCI","140","1.5","Q3","0.7","100"%," 149/273 ","1.4","Q3","1.3","0.3",
"PHYTOPROTECTION","PHYTOPROTECTION","QUEBEC SOC PROTECT PLANTS","0031-9511","1710-1603","PLANT SCIENCES","SCIE","138","0.2","Q4","0.07","0"%," 269/273 ","0.3","Q4","0.2","<0.1",
"HASELTONIA","HASELTONIA","CACTUS SUCCULENT SOC AMER INC","1070-0048","1938-2898","PLANT SCIENCES","SCIE","125","0.4","Q4","0.2","0"%," 259/273 ","1","Q4","0.4","0.2",
"Seed Biology","SEED BIOL","Maximum Academic Press","N/A","2834-5495","PLANT SCIENCES","ESCI","122","3.4","Q2","0.47","68.18"%," 69/273 ","3.4","Q2","2.9","0.9",
"Journal fur Kulturpflanzen","J KULT","Julius Kuhn Inst - JKI","1867-0911","1867-0938","PLANT SCIENCES","ESCI","115","0.6","Q4","0.15","0"%," 245/273 ","N/A","N/A","0.5","0.1",
"Mediterranean Botany","MEDITERR BOT","UNIV COMPLUTENSE MADRID, SERVICIO PUBLICACIONES","2603-9109","2603-9109","PLANT SCIENCES","SCIE","104","0.7","Q4","0.28","95.31"%," 231/273 ","0.8","Q4","0.6","0.2",
"Modern Phytomorphology","MOD PHYTOL","STATE NATURAL HISTORY MUSEUM NAS UKRAINE","2226-3063","2227-9555","PLANT SCIENCES","ESCI","88","0.5","Q4","0.13","1.32"%," 253/273 ","0.5","Q4","0.1","0.1",
"International Journal of Phytopathology","INT J PHYTOPATHOL","EScience Press","2313-1241","2312-9344","PLANT SCIENCES","ESCI","82","0.5","Q4","0.16","98.61"%," 253/273 ","N/A","N/A","0.5","0.1",
"Plant Root","PLANT ROOT","JAPANESE SOC ROOT RESEARCH-NE KENKYUUKAI","1881-6754","1881-6754","PLANT SCIENCES","ESCI","67","0.2","Q4","0.13","100"%," 269/273 ","0.6","Q4","0.2","<0.1",
"Medicinal Plant Biology","MED PLANT BIOL","Maximum Academic Press","N/A","2835-6969","PLANT SCIENCES","ESCI","64","2.2","Q2","0.44","100"%," 112/273 ","2.2","Q2","1.9","0.3",
"Zeitschrift fur Arznei- & Gewurzpflanzen","Z ARZNEI- GEWURZPFLA","AGRIMEDIA GMBH","1431-9292","N/A","PLANT SCIENCES","SCIE","43","<0.1","Q4","0","0"%," 273/273 ","0.2","Q4","<0.1","<0.1",
"Gorteria","GORTERIA","Naturalis Biodiversity Center","0017-2294","0017-2294","PLANT SCIENCES","SCIE","33","0.1","Q4","0.03","0"%," 272/273 ","0.2","Q4","0.1","<0.1",

Copyright (c) 2026 Clarivate 
By exporting the selected data; you agree to the data usage policy set forth in the Terms of Use 
